ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
MLP Ablation,0.0,0.4945344626903534,0.0,0.5276541113853455,0.0,0.7263980392218479,1.1702778228589004e-16,0.8927847146987915,0.0,0.22063396871089935,0.0,0.10510653257369995,0.0,0.32420137657588677,0.0,0.8929000496864319,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
MLP Ablation,0.1,0.5003290861845017,0.05505801898317907,0.5248289287090302,0.06502006617892829,0.7232574623897162,0.043812375301688876,0.8933587849140168,0.013211585007052551,0.22326381057500838,0.024520484694669924,0.10456766039133072,0.012931510558210915,0.3228383711826351,0.01952339005950112,0.8934491574764252,0.013176763954003072,0.005794623494148277,-0.002825182676315263,-0.0031405768321317584,-0.0005740702152252641
MLP Ablation,0.2,0.5550172060728074,0.11356166817026941,0.6060691595077514,0.18024321654512301,0.7724703733584486,0.1019732088519678,0.8768513977527619,0.036624045986568106,0.24765073806047438,0.050640032696795186,0.12074092179536819,0.03587052725235835,0.3447898292370134,0.045471547270784805,0.8769691467285157,0.03655082177727747,0.06048274338245396,0.07841504812240596,0.04607233413660061,0.01593331694602962
MLP Ablation,0.3,0.67361299097538,0.17527132496481748,0.8155374884605407,0.30978919871139604,0.8891683553533551,0.16639018500283634,0.8342890322208405,0.06294678568488558,0.3005942806601524,0.07815395724905108,0.16247675716876983,0.061670949790941065,0.3968885530362386,0.07420866704076688,0.8344417810440063,0.06284056784829346,0.17907852828502657,0.2878833770751953,0.16277031613150716,0.058495682477951005
MLP Ablation,0.4,0.7527508556842804,0.15075509518746924,1.0114436447620392,0.3658653251107192,0.9922885743387347,0.17258501930237294,0.7944824278354645,0.07434103081715471,0.33593436479568484,0.0672375658177646,0.2015397235751152,0.07289580331547349,0.4429445501286284,0.0770270449363381,0.7946379601955413,0.07427831319372344,0.25821639299392696,0.4837895333766937,0.26589053511688676,0.09830228686332698
MLP Ablation,0.5,1.0361817181110382,0.19516816564067216,1.8056905210018157,0.6295314336353429,1.32416644020826,0.24100198161472208,0.6330975413322448,0.1279159585197254,0.4624196529388428,0.08707562263936898,0.3598050191998482,0.12544280978704436,0.5910918232022496,0.10757672065031709,0.6333710730075837,0.12782191428108972,0.5416472554206848,1.2780364096164702,0.597768400986412,0.2596871733665467
MLP Ablation,0.6,1.229105246067047,0.13828608936759682,2.5018868923187254,0.5146365239898009,1.5743403606678332,0.16103595558136338,0.491635799407959,0.10457019525727021,0.5485398262739182,0.06169931726579286,0.49855342209339143,0.10254012409765395,0.7027828033961615,0.07187762241804183,0.4919912278652191,0.10448486634805698,0.7345707833766937,1.97423278093338,0.8479423214459852,0.4011489152908325
MLP Ablation,0.7,1.4271442890167236,0.2528573915888735,3.3640456080436705,1.0975481032420598,1.8123684834685405,0.29695882276020374,0.31645175218582156,0.22301335262323296,0.636937889456749,0.11281032217570605,0.6703469395637512,0.21867218042352574,0.8090347094926443,0.13253837347854283,0.31693955659866335,0.22281940684588883,0.9326098263263702,2.836391496658325,1.0859704442466924,0.57633296251297
MLP Ablation,0.8,1.6107843160629272,0.155643118871325,4.19777147769928,0.8144373786350885,2.040382944548258,0.1960978137332399,0.1470450520515442,0.16548742485009796,0.71889568567276,0.06944131468480051,0.8364822685718536,0.16227499963053782,0.9108168101007751,0.08752781786191893,0.14765337109565735,0.16535262725946281,1.1162498533725738,3.670117366313934,1.3139849053264099,0.7457396626472473
MLP Ablation,0.9,1.6999290704727172,0.14284845612267233,4.74799530506134,0.77275190742624,2.1726401744451254,0.17521408317444084,0.03524378538131714,0.15701725650144804,0.7586908519268036,0.0637435040650545,0.9461282014846801,0.15397123631531542,0.9698573456922894,0.07820862762428783,0.035927963256835935,0.15689137069365797,1.2053946077823638,4.220341193675995,1.4462421352232773,0.8575409293174744
MLP Ablation,1.0,1.7819998264312744,0.0,5.222391128540039,0.0,2.2852551561127785,0.0,-0.06114983558654785,0.0,0.7953391075134277,0.0,1.040683627128601,0.0,1.0201390234319052,0.0,-0.060420870780944824,0.0,1.287465363740921,4.694737017154694,1.5588571168909304,0.9539345502853394
Attention Ablation,0.0,0.4945344626903534,0.0,0.5276541113853455,0.0,0.7263980392218479,1.1702778228589004e-16,0.8927847146987915,0.0,0.22063396871089935,0.0,0.10510653257369995,0.0,0.32420137657588677,0.0,0.8929000496864319,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
Attention Ablation,0.1,0.4708331525325775,0.01768798242048096,0.49512724578380585,0.03722944435913296,0.703238385868914,0.02545188105448109,0.8993939399719239,0.007564736062869511,0.2101159945130348,0.007920387643095664,0.09866146892309188,0.007430246704947373,0.31391867290749254,0.011379109664967042,0.8994673609733581,0.007571174623982142,-0.02370131015777588,-0.03252686560153961,-0.023159653352934018,-0.006609225273132346
Attention Ablation,0.2,0.48365218937397003,0.04872000255528712,0.5066643059253693,0.07862202302133534,0.7101333871815506,0.05136880090123056,0.8970496952533722,0.01597539132335978,0.21593021601438522,0.021797051327483465,0.10100691989064217,0.0156901666448512,0.31706875287549374,0.022957105910835975,0.8970774352550507,0.01598773693423515,-0.010882273316383362,-0.020989805459976196,-0.016264652040297367,-0.0042649805545806885
Attention Ablation,0.3,0.5454846769571304,0.08210475407718423,0.5971936911344529,0.132665718851932,0.7688914599607266,0.08164703120353058,0.8786548256874085,0.0269566570656353,0.24359753876924514,0.03669519582822808,0.11908728331327438,0.026474423907561564,0.3433502749620467,0.03648244626241989,0.8786541640758514,0.026976521045297075,0.05095021426677704,0.0695395797491074,0.04249342073887863,0.014129889011383012
Attention Ablation,0.4,0.6858494877815247,0.07214930284808434,0.8713756978511811,0.1975114892763845,0.9286300229394369,0.10012202747249181,0.8229431450366974,0.04013282574811192,0.3063233017921448,0.03216518627749439,0.1737873762845993,0.03934309268315665,0.41471942453920174,0.04466138270328863,0.8229166448116303,0.040089258977041464,0.19131502509117126,0.3437215864658356,0.20223198371758888,0.0698415696620941
Attention Ablation,0.5,1.0090826630592347,0.20928608846047328,1.7131777942180633,0.5943484234224076,1.2916936704892064,0.22287329693045324,0.6518954277038574,0.12076703416789036,0.45072025060653687,0.09347641474255618,0.34173053652048113,0.11855115514453507,0.5769003787467433,0.09953497164506366,0.6517883479595185,0.12079954837875828,0.5145482003688813,1.1855236828327178,0.5652956312673584,0.24088928699493406
Attention Ablation,0.6,1.257639330625534,0.18531990885674587,2.4923075795173646,0.5613426166967272,1.5689108567370504,0.1850714670666394,0.4935822367668152,0.1140605057901749,0.561725652217865,0.08276556867095232,0.4971307277679443,0.11194989748626084,0.7007025193155842,0.08264184568726367,0.49344090819358827,0.1140730914826394,0.7631048679351806,1.9646534681320191,0.8425128175152025,0.39920247793197633
Attention Ablation,0.7,1.4503598093986512,0.19610703731509663,3.2172969341278077,0.5697394448099584,1.7869453652794196,0.1637178997687095,0.346269953250885,0.1157666691399561,0.6477721393108368,0.08757148807714292,0.6416913807392121,0.1136405554450786,0.7980477630250226,0.07311443595084703,0.34613858461380004,0.11579581999829885,0.9558253467082978,2.6896428227424622,1.0605473260575717,0.5465147614479064
Attention Ablation,0.8,1.6417336106300353,0.23488596916377216,4.0504460573196415,0.8486739322185091,2.0023797748948278,0.2132325137073988,0.17698044180870057,0.17244403723062846,0.7332074582576752,0.10487939622810143,0.8077964842319488,0.16925226094207202,0.8942235717195898,0.09522305984143195,0.17688319683074952,0.17246222548374496,1.147199147939682,3.522791945934296,1.2759817356729797,0.715804272890091
Attention Ablation,0.9,1.7790850520133972,0.16611923527373532,4.558535838127137,0.665915249903244,2.1303655234219763,0.14936374222438012,0.0737405002117157,0.135308868111933,0.7945381462574005,0.07416702762894672,0.9091260254383087,0.1327941808044715,0.951379167554197,0.06669753437215158,0.0736318826675415,0.13531268739090407,1.2845505893230438,4.030881726741791,1.4039674842001282,0.8190442144870758
Attention Ablation,1.0,1.8999511003494263,0.0,5.127492427825928,0.0,2.2643967028385132,4.681111291435602e-16,-0.04186713695526123,0.0,0.8485111594200134,0.0,1.022581696510315,0.0,1.0112278163254387,0.0,-0.04197561740875244,0.0,1.4054166376590729,4.599838316440582,1.5379986636166652,0.9346518516540527
Combined Ablation,0.0,0.4945344626903534,0.0,0.5276541113853455,0.0,0.7263980392218479,1.1702778228589004e-16,0.8927847146987915,0.0,0.22063396871089935,0.0,0.10510653257369995,0.0,0.32420137657588677,0.0,0.8929000496864319,0.0,0.0,0.0,-1.1102230246251565e-16,0.0
Combined Ablation,0.1,0.5114453107118606,0.06283986883827715,0.5417927384376526,0.08492099892519857,0.7341100863248777,0.05652059205608334,0.8899118781089783,0.017255307709012787,0.22829414457082747,0.028005017801632618,0.10798120796680451,0.016906452507536328,0.32773365480867456,0.02520713022039277,0.8899708569049836,0.01722709864895826,0.01691084802150722,0.014138627052307173,0.007712047103029751,0.002872836589813188
Combined Ablation,0.2,0.6329994916915893,0.11754801489866938,0.7599038898944854,0.21199083961869297,0.8645289061107924,0.11782124121529844,0.8455933630466461,0.04307490654431495,0.2826072096824646,0.05244581135079984,0.15148906409740448,0.04222974505990468,0.38600687888020857,0.05257538032371011,0.8456378638744354,0.04303065896411762,0.13846502900123592,0.23224977850913997,0.13813086688894438,0.047191351652145386
Combined Ablation,0.3,0.88859703540802,0.21014937079582482,1.4306662857532502,0.6096975718103665,1.172246705273905,0.2505636927847213,0.7092995941638947,0.12388587396390562,0.3967366874217987,0.09371559268510012,0.2852080583572388,0.1214418040919331,0.5234125472010185,0.11179029867360436,0.70938281416893,0.12374500851741797,0.39406257271766665,0.9030121743679047,0.445848666052057,0.18348512053489685
Combined Ablation,0.4,1.1448738157749176,0.25591634857830375,2.427991735935211,1.1339887653504113,1.5223216381825035,0.3504418890749057,0.506650710105896,0.23041780676469514,0.5111627280712128,0.11414301931488052,0.48401575684547427,0.22591627679963744,0.6797118495005415,0.15637404762664947,0.5068046033382416,0.23020092604086842,0.6503393530845643,1.9003376245498655,0.7959235989606556,0.3861340045928955
Combined Ablation,0.5,1.4090201139450074,0.17963329491909644,3.659114587306976,1.0791649901942564,1.8937435872734585,0.28450700629456954,0.256496000289917,0.21927804079488933,0.6291502833366394,0.0801112054343736,0.7294785261154175,0.2149726985568798,0.8455636055642028,0.12693268146139794,0.25668651461601255,0.21904976539491447,0.914485651254654,3.1314604759216307,1.1673455480516104,0.6362887144088745
Combined Ablation,0.6,1.5092821359634399,0.09380814516892048,4.051970195770264,0.7129907340712398,2.0060861381605295,0.17508284404322116,0.17667075395584106,0.14487424724431788,0.6739596903324128,0.0418275900134334,0.8078530192375183,0.14199833533016157,0.8957477757546762,0.07809496688909978,0.17682560086250304,0.14469141529510987,1.0147476732730865,3.5243160843849184,1.2796880989386814,0.7161139607429504
Combined Ablation,0.7,1.6077482461929322,0.07729192004315753,4.408283925056457,0.4456404201151152,2.097161893360199,0.10643682578216276,0.10427055954933166,0.09055070387941273,0.7179489195346832,0.034522227646768905,0.8789381325244904,0.08872148401644904,0.9364353858415579,0.047456420573251355,0.10439230799674988,0.09040414701329053,1.1132137835025788,3.8806298136711117,1.370763854138351,0.7885141551494599
Combined Ablation,0.8,1.6453300833702087,0.07749830855096103,4.3937732696533205,0.17301779189175334,2.0957658535692283,0.04134887700429724,0.10721899271011352,0.03515589404459455,0.7347746908664703,0.03462776358425513,0.8761400520801544,0.03450531787049854,0.9358595732686876,0.01846652230702415,0.10724346041679382,0.03515972729659718,1.1507956206798553,3.866119158267975,1.3693678143473802,0.785565721988678
Combined Ablation,0.9,1.7047133922576905,0.06567022345866202,4.6549694538116455,0.37003826266651896,2.1559947096629037,0.08599913253578356,0.0541459321975708,0.07518893756781077,0.7612942516803741,0.02932797732872428,0.9282260477542877,0.07371693454096499,0.9627570752279351,0.03836754781554193,0.05416961908340454,0.07511502340154509,1.210178929567337,4.1273153424263,1.4295966704410557,0.8386387825012207
Combined Ablation,1.0,1.8480587005615234,0.0,4.994523525238037,0.0,2.2348430650132998,4.681111291435602e-16,-0.014848947525024414,0.0,0.825359582901001,0.0,0.9960564374923706,0.0,0.9980262709429899,1.1702778228589004e-16,-0.014947295188903809,0.0,1.35352423787117,4.466869413852692,1.5084450257914517,0.9076336622238159
