ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
MLP Ablation,0.0,0.662348747253418,0.0,0.7705963850021362,0.0,0.8778361948576375,0.0,0.8381425142288208,0.0,0.31719255447387695,0.0,0.17672105133533478,0.0,0.4203820302240985,5.851389114294502e-17,0.8381616473197937,0.0,0.0,0.0,0.0,0.0
MLP Ablation,0.1,0.6671011805534363,0.018508318268873915,0.7681975185871124,0.03018183128150729,0.8763146381110702,0.017326076024829398,0.838646411895752,0.006339448446136022,0.3194849967956543,0.008864814893661583,0.17620062679052353,0.0069255460856687805,0.41968869160658545,0.008301869138665902,0.8386382579803466,0.006342302405015042,0.004752433300018288,-0.002398866415023848,-0.0015215567465672875,-0.0005038976669311523
MLP Ablation,0.2,0.6920404851436615,0.027891750443242377,0.8009875416755676,0.06333910698601736,0.8943308597906625,0.035898853303599786,0.8317591369152069,0.01330386764189913,0.3314452230930328,0.01337309709267493,0.18373528569936753,0.014533497525714706,0.42833290217752973,0.0171985339020603,0.831738144159317,0.013309546500305065,0.029691737890243486,0.030391156673431396,0.016494664933024983,0.006383377313613936
MLP Ablation,0.3,0.708890849351883,0.039721529240958724,0.8322437882423401,0.0765473228282111,0.9114057193686701,0.04194444665158331,0.8251940190792084,0.016078133562055247,0.3394891083240509,0.019017580199470835,0.19087212830781936,0.017557295531781248,0.43647326135808295,0.0200892571417878,0.825202339887619,0.016078680750450595,0.04654210209846499,0.0616474032402039,0.03356952451103257,0.012948495149612382
MLP Ablation,0.4,0.7372912108898163,0.03533266893748668,0.8868245303630828,0.08103425098478277,0.9408359522209382,0.04284651381648503,0.8137297868728638,0.017020581361474163,0.3530925393104553,0.01692343488616943,0.2034052014350891,0.018575174421530144,0.4505848462366434,0.020507390997975848,0.8137247502803803,0.017010850080881344,0.07494246363639834,0.11622814536094661,0.06299975736330066,0.02441272735595701
MLP Ablation,0.5,0.777366042137146,0.03460867498344444,0.9823458015918731,0.0801839282355015,0.9903999686921461,0.040189877200739854,0.7936663210391999,0.016841976918640405,0.3722883194684982,0.016577154438886216,0.22529851496219636,0.018388072423613518,0.4743049543248854,0.019244776060725496,0.7936752021312714,0.016839509577101834,0.11501729488372803,0.2117494165897369,0.11256377383450855,0.04447619318962093
MLP Ablation,0.6,0.8604324877262115,0.12912780672533655,1.1907625436782836,0.3505211523904427,1.0826458518968862,0.1439154962266608,0.7498901009559631,0.0736240892898134,0.4120645970106125,0.06183516660904986,0.2730972945690155,0.08039396625304508,0.5184804066470783,0.06892316569191574,0.7499018311500549,0.07362351639461077,0.19808374047279353,0.42016615867614737,0.2048096570392487,0.08825241327285771
MLP Ablation,0.7,0.9054808497428894,0.08172305975725687,1.3103011965751648,0.23125160235140013,1.1408234507807227,0.09901206842225974,0.7247819840908051,0.04857250422003332,0.4336352735757828,0.039142999042792156,0.30051512867212293,0.05306561782994417,0.5463420357958965,0.047440121258492056,0.724793016910553,0.048596632034145874,0.24313210248947148,0.5397048115730285,0.26298725592308514,0.11336053013801572
MLP Ablation,0.8,0.9768912136554718,0.07936110063263939,1.5092375874519348,0.2335544687015169,1.2252170166570975,0.09475611704567288,0.6829970180988312,0.049056200773370626,0.46783953309059145,0.037990010421156614,0.34613972902297974,0.05354001065751978,0.5867606915360952,0.045358080145817554,0.6830107271671295,0.049031081198486204,0.31454246640205386,0.7386412024497986,0.34738082179945995,0.15514549612998962
MLP Ablation,0.9,1.022606909275055,0.04536551815021687,1.6416971802711486,0.13436583987038211,1.2802910109695793,0.05325105634467642,0.6551749765872955,0.028222449601214814,0.48971264362335204,0.021728211337826476,0.37649487257003783,0.030820875718244906,0.6131144760967725,0.02550624696069515,0.6552119612693786,0.028225255676095077,0.36025816202163696,0.8711007952690124,0.4024548161119418,0.1829675376415253
MLP Ablation,1.0,1.072617769241333,0.0,1.7948311567306519,0.0,1.3397130874671084,0.0,0.6230104565620422,0.0,0.5136657953262329,0.0,0.4115987718105316,0.0,0.6415596401041228,0.0,0.623064398765564,0.0,0.41026902198791504,1.0242347717285156,0.46187689260947085,0.21513205766677856
Attention Ablation,0.0,0.662348747253418,0.0,0.7705963850021362,0.0,0.8778361948576375,0.0,0.8381425142288208,0.0,0.31719255447387695,0.0,0.17672105133533478,0.0,0.4203820302240985,5.851389114294502e-17,0.8381616473197937,0.0,0.0,0.0,0.0,0.0
Attention Ablation,0.1,0.6761166393756867,0.040009686073462135,0.7801793456077576,0.07392533636207373,0.8823838344947887,0.04187433886749621,0.8361297309398651,0.015527398299663332,0.32379152774810793,0.01915689114632405,0.17893005162477493,0.016949947045026358,0.4225734513768433,0.020047992868160225,0.8361386895179749,0.015522492984431492,0.013767892122268699,0.00958296060562136,0.004547639637151213,0.0020127832889557107
Attention Ablation,0.2,0.8010534405708313,0.19035452608052417,1.0454627752304078,0.5090900538413418,1.0036816703654794,0.20571252811945687,0.7804091215133667,0.10693018623970897,0.38363182842731475,0.09115773944209343,0.23977545350790025,0.11675347759664743,0.4806674153735463,0.09851277021570437,0.7804174542427063,0.10692098466666389,0.1387046933174133,0.27486639022827153,0.12584547550784186,0.05773339271545408
Attention Ablation,0.3,0.7974569499492645,0.16368697284093367,1.0454154849052428,0.4227719617052265,1.0086224545468354,0.1766862539115266,0.7804190516471863,0.0887997790765467,0.3819140553474426,0.07841318440892577,0.23976874053478242,0.09699463820489039,0.4830335844959518,0.08463842562975052,0.7804235935211181,0.08882615630158205,0.13510820269584656,0.2748190999031066,0.13078625968919788,0.05772346258163452
